created,modified,uuid,title,plot,creation_date,certificate,file_path,rating,type,is_removed
"2020-01-01 13:30:00+00","2020-02-12 16:58:20+00","fd4dc376-d896-4b73-8188-ccdd26c3836a","Star Trek: Enterprise - In a Time of War","Newly produced multi-part documentary featuring all-new interviews with the show's cast and crew as well as behind the scenes archival content. This retrospective documentary gives fans an inside look at the making of the show's groundbreaking third season - the first season of a Star Trek series to feature a year-long story arc. Writing staff and production personnel discuss the complexities of plotting the Xindi story-arc and the development of all the major story threads that connected every single episode of the show's third season.","1993-07-28",,,"7.3","film","false"
"2020-01-01 13:30:00+00","2020-04-04 00:25:42+00","3321b326-8371-4ce4-bbc5-5bcb2e41ec77","William Shatner's Star Trek Memories","As James T. Kirk, the intrepid captain of the Starship Enterprise, William Shatner was at the forefront of the world's most popular sci-fi series. Now, for the first time, Shatner shares his personal rememberances of the original TV series and the Star Trek phenomenon. Joining him are original crew members Leonard Nimoy, DeForest Kelley, James Doohan, George Takei, Nichelle Nichols and Walter Koenig. You'll hear the never-before-told stories behind Star Trek. How the fans rallied to save the show after it was canceled. How Chekov's look was styled after The Monkees' Davy Jones. Why the ship's chief engineer was Scottish, the origin of Vulcan hand salute, and much more. It's the behind-the-scenes story of a classic series that lived long and prospered, hosted by the man who captained its amazing journey.","1994-10-29",,,"6.2","film","false"
"2020-01-01 13:30:00+00","2020-04-29 21:59:14+00","ca1a4a46-4604-4a92-b58c-c3d4e188d59b","Star Wars: Episode I - Battle for Naboo","Lt. Gavin Skies of the Naboo Army must fight against the Trade Federation forces that have just invaded his home planet.","2011-06-17",,,"7.3","film","false"
"2020-01-01 13:30:00+00","2020-11-08 04:13:27+00","a685b459-8525-4514-891d-88248616b1db","Bring Back... Star Wars","Justin Lee Collins is on a mission to reunite the cast of the original Star Wars trilogy.","2013-12-25",,,"7.4","film","false"
"2020-01-01 13:30:00+00","2020-10-11 19:53:59+00","405c76dc-417d-48c3-883d-93c95e884bd5","Star Spangled to Death",,"1997-08-19",,,"7.4","film","false"
"2020-01-01 13:30:00+00","2020-10-18 20:34:31+00","63187206-6c8a-4821-9816-3db6261e8571","Star Wars: Obi-Wan","This videogame is focused on Obi Wan Kenobi, it tells you the story beneath Chapter One: The Ghost Meneace and how it started and all Obi Wan passed trough in this chapter by playing with him. This videogame is only for Xbox","2009-12-16",,,"6.2","film","false"
"2020-01-01 13:30:00+00","2020-02-27 13:44:35+00","aa8cb6e4-5433-46c7-8838-ccb2a6ef789c","Star Wreck: Lost Contact",,"2016-04-19",,,"6.2","film","false"
"2020-01-01 13:30:00+00","2020-06-18 02:41:58+00","4a849871-8253-4951-8350-facd943e4852","Star Wars: The Empire Strikes Back",,"2019-07-29",,,"7.7","film","false"
"2020-01-01 13:30:00+00","2020-07-21 06:44:50+00","7fc5bc78-e3a6-4242-841c-65e327df3601","Magic Star Magical Emi","Mai is a little girl who idolizes Emily Howell, a famous magician. She is given a magic bracelet to transform into Magical Emi when she says 'Pulitto! Palalin Lilikalu Palapola Magical'. She soon becomes a very successful part of her grand parents' show 'The Magicalettes' while keeping her eye on a handsome boxer.","2007-04-10",,,"6.2","film","false"
"2020-01-01 13:30:00+00","2020-10-13 14:51:55+00","0a43564e-79a4-40d9-8723-7d23f1fad3e0","Billion Star Hotel","Every day, we're faced with the following exercise: to give the world around us a certain cue. To smile, to take everything as a joke, to laugh out loud, or to allow ourselves to be overwhelmed by reality. To be painfully aware of the distance between us and our dreams, of the obstacles, and the fact that we are alone all the time. Some choose to escape, to build their own world, with it's own rules, with the memories of fairy tales and dreams that really come to be. A world where three friends are brought together by the same destination. Or maybe, it all comes down to daydreaming. And feeling the empty spaces with music. It all depends on how you choose to see things. In black, in white, or in sync with the beat. Billion Star Hotel, for each viewer, a different story.","2001-09-22",,,"6.1","film","false"
"2020-01-01 13:30:00+00","2020-06-17 11:56:07+00","7c42ad28-9357-4dbb-bf5c-2be5a69b0638","Star Wait","The new Star Wars film arrived on May 16 - so why not line up on the streets 6 weeks before? Hundreds of people in Hollywood did just that. Star Wait takes a look at the lives of some of these people waiting in line in front of the famous Mann's Chinese Theater. How do they get along with each other? How do they deal with the homeless people vying for sleeping room on the streets of Hollywood? How do they make sure no one spoils the new Star Wars movie for them? And of course, how do they go to the bathroom? Star Wait is broken up into 9 different episodes. Episodes include; who is hotter: Natalie Portman or Princess Leia? How does a Christian band get along with Star Wars fans at 2 in the morning? The day the tickets are sold, infighting among line members, and of course the final day leading up to the Hollywood 12:01am showing of 'Star Wars Episode II: Attack of The Clones.'","1988-02-22",,,"6.6","film","false"
"2020-01-01 13:30:00+00","2020-09-02 07:50:50+00","4b1351c6-246d-490d-bd6b-159af2efa041","Star Wars Gangsta Rap","Elite members of the cast of Star Wars prove that they are all natural-born homey g's.","2012-01-04",,,"6.9","film","false"
"2020-01-01 13:30:00+00","2020-02-07 09:01:55+00","adc9bfac-bdeb-4595-8639-e598251d466b","Kenobi: A Star Wars Story","After years in hiding, Obi-Wan Kenobi struggles to reconnect with the Force in order to protect Luke Skywalker from Imperial forces.","2009-06-05",,,"7.8","film","false"
"2020-01-01 13:30:00+00","2020-11-28 07:39:39+00","b7286359-893a-4a77-b489-3ce529a44cb9","A Few Moments with Eddie Cantor, Star of 'Kid Boots'","In one of the earliest experiments with synchronized sound, Eddie Cantor does his vaudeville act (stand-up comedy and songs) against a plain backdrop.","1982-01-04",,,"6.5","film","false"
"2020-01-01 13:30:00+00","2020-09-26 18:37:05+00","860ade3c-ed87-45ad-9b58-b70e69968af9","Top Star","Tae-sik's on he road to success when he goes from being a talent manager to a superstar himself. However, Tae-sik's passion turns into boundless greed and he finds himself in a crisis.","1991-03-28",,,"6.5","film","false"
"2020-01-01 13:30:00+00","2020-12-18 23:55:13+00","41bd85cc-6aef-4d7e-b87d-f9c920a422dc","Date My Porn Star","Three British porn addicts, Kevin, 20, Danny, 26, and Jonathan, 40, go to America to meet their favourite stars, and witness the harsh realities behind the factories of fantasy.","1998-09-12",,,"5.9","film","false"
"2020-01-01 13:30:00+00","2020-01-15 00:40:21+00","f27e6d0a-f118-4006-b4bb-cc5f261acf2b","Star of India","Squire Pierre St. Laurent returns from wars in India to 17th-century provincial France to find his estate confiscated by governor Narbonne, for back taxes, and resold to Katrina, a Dutch Countess. Katrina offers to return Pierre's property if he will help her get possession of the 'Star of India,' a fabulous sapphire, held at the moment by Narbonne. The Dutch government wants it returned to its Indian worshipers, in order to keep peace. Pierre is a guest at Narbonne's château during a visit from King Louis IV, who wants to acquire the sapphire for his new court-favorite, Mme. de Montespan. Pierre discovers that the 'Star' is hidden in the hilt of Narbonne's sword, He challenges Narbonne to a duel, gains possession of Narbonne's sword, extracts the jewel and escapes the castle with Narbonne's men in pursuit. Katrina is on a Dutch ship in the harbor and is soon joined by Pierre and his pursuers.","1993-08-12",,,"5.6","film","false"
"2020-01-01 13:30:00+00","2020-05-26 17:14:07+00","2f0c7eef-3059-47fc-ac6e-269265c0b350","Star-Crossed","Join the adventures of a hopeless romantic, an aspiring actress, a salesman, a class clown, a ditsy flirt, a jealous boyfriend, a dream girl, an older sister, and a sarcastic boss. These colorful characters take a fun-filled look at life and love in this smash-hit, award-winning film.","1984-02-29",,,"6.9","film","false"
"2020-01-01 13:30:00+00","2020-06-12 18:08:36+00","a9b71cc1-43fb-4263-a3f6-d7e0124c96c2","Star Fox: Assault","It has been a year since the incident of Sauria and nine years since the last war against Andross's forces. Now a new threat has emerged from the darkness in the form of the aparoid race, who are bent on galactic domination and assimilation of the Lylat System with the Star Fox team being the only thing standing in their way.","2011-06-17",,,"7.9","film","false"
"2020-01-01 13:30:00+00","2020-02-20 16:55:35+00","a628c091-72b4-4dc5-b127-3c6726b02cfe","Star Blazers 2199: Odyssey of the Celestial Ark","2199 AD. Yamato tries to leave behind the Large Magellanic Cloud galaxy after receiving a Cosmo Reverse System at its destination, Iscandar. However, suddenly it encounters a mysterious ...","1996-09-27",,,"7.1","film","false"
"2020-01-01 13:30:00+00","2020-09-04 19:05:35+00","d00ded97-4826-43ed-8994-6297f5595823","Beyond the Farthest Star","A twist of fate brings the national spotlight to a forgotten Texas town, and a once famous preacher has an opportunity to regain his former glory or seize one last chance to restore his fractured family.","1982-01-11",,,"7.4","film","false"
"2020-01-01 13:30:00+00","2020-10-01 18:51:30+00","db0fafae-dd3b-4566-bad2-e7cca33abc67","Saving Star Wars","Two Star Wars fans venture to deliver a letter to George Lucas.","1999-10-13",,,"5.5","film","false"
"2020-01-01 13:30:00+00","2020-06-24 13:05:55+00","e7b939c6-f643-49b3-b995-58983de6a308","Children of the Dog Star","An alien lands on Earth and is taken in by Earth children.","2011-06-19",,,"7.2","film","false"
"2020-01-01 13:30:00+00","2020-05-18 02:42:46+00","29b5468c-ba8b-4689-8a92-f6f4b627ac77","Science of Star Wars",,"1997-10-07",,,"6.8","film","false"
"2020-01-01 13:30:00+00","2020-04-24 08:11:17+00","d3277872-15d3-4f73-a190-c02344eda079","Star Wreck IV: The Kilpailu",,"1981-08-29",,,"6","film","false"
"2020-01-01 13:30:00+00","2020-04-30 10:25:59+00","66207b82-81d2-437f-ac45-f27d6a3f6fdf","Shadow Star Narutaru",,"2008-12-11",,,"6.4","film","false"
"2020-01-01 13:30:00+00","2020-08-20 10:05:46+00","97b0645d-db72-4bd7-87c9-92fa870236b2","Star Trek: Deep Space Nine - The Fallen","In the later half of Deep Space Nine's season six, we were reintroduced to the Pah-wraiths...witness this chapter of the battle between the Pah-wraiths and the Prophets as you battle to control the Red Orbs which will open the Pah-wraiths' temple and bring about Armageddon.","2003-11-05",,,"7.3","film","false"
"2020-01-01 13:30:00+00","2020-08-20 13:19:19+00","ccc850b7-0248-4298-abcf-c7f4dd6f74e9","John Wycliffe: The Morning Star","John Wycliffe, the scholar and lay preacher of the 14th century who was later dubbed 'The Morning Star of the Reformation', risked his life and freedom to criticize the Church for its abuses of power and its false teachings. The dramatized story of his life includes his battles with Church authorities, his relationship with the peasants and his realization that the Bible must be translated into English, so that the common man, as well as the learned, could read it.","1992-10-02",,,"6.8","film","false"
"2020-01-01 13:30:00+00","2020-11-16 17:31:38+00","14c03f43-ac91-4cff-92b0-5786376ab815","Star Wreck 2: The Old Shit",,"1985-11-18",,,"5","film","false"
"2020-01-01 13:30:00+00","2020-05-25 06:45:51+00","1294e118-6dcc-468b-b544-b039ceb45bcd","The Official Star Wars Fan Film Awards","The SciFi Channel presents a TV spectacular honoring the best homemade satires of the Star Wars universe from Lucasfilm's first Offical Star Wars Fan Film Awards. Kevin Smith hosts and showcases all the award-winners, from Star Wars-themed spoofs to documentaries and mockumentaries.","2008-07-17",,,"5.8","film","false"
"2020-01-01 13:30:00+00","2020-06-03 13:50:32+00","52ed10c1-81d8-4a04-ae6c-38894bb68a78","Grand Star","'Grand Star', formerly known as 'Ice Corp.', is a futuristic, action-adventure series based on the saga by French novelist Georges J. Arnaud. In the latter part of the 21st century, there is a cataclysmic explosion on the moon, which was being used as a nuclear waste dump and the earth is turned into a frozen mass of ice. Billions died but a few thousands have managed to rebuild their lives in railway stations like 'Grand Star', where they must learn to survive in the frozen landscape home to strange near humans of unknown origin who can withstand the cold and the 'renewer' who profess the return of the Sun. Starring Canadian actors Tyler Johnston (Godiva's, Blood Ties), Kyle Labine (Freddy vs. Jason), Tammy Hui (Battlestar Galactica) and Tristan D. Lalla (Superstorm).","1995-07-24",,,"6.1","film","false"
